status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.print_section,response.docs.print_page,response.docs.source,response.docs.multimedia,response.docs.keywords,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.headline.main,response.docs.headline.kicker,response.docs.headline.content_kicker,response.docs.headline.print_headline,response.docs.headline.name,response.docs.headline.seo,response.docs.headline.sub,response.docs.byline.original,response.docs.byline.person,response.docs.byline.organization,response.meta.hits,response.meta.offset,response.meta.time,response.docs.subsection_name
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Residents and officials of Gulfport, Miss, can hardly find words to describe devastation wrought by Hurricane Katrina; streets are clogged with fallen trees and power lines, fancy casinos have giant holes in their outer walls, and collapsed buildings and flattened historic homes are everywhere; there is no water service and three of five hospitals are without working emergency rooms; young child is found alone and in shock, his grandparents dead and his mother and brother still missing; photos (M)",https://www.nytimes.com/2005/08/30/us/in-mississippi-city-few-are-spared.html,"Residents and officials of Gulfport, Miss, can hardly find words to describe devastation wrought by Hurricane Katrina; streets are clogged with fallen trees and power lines, fancy casinos have giant holes in their outer walls, and collapsed buildi...","GULFPORT, Miss., Aug. 29 - ""Is it O.K. to come out?""",A,1,The New York Times,,,2005-08-30T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/a1606390-2834-588b-8566-24d67b40411f,1129,nyt://article/a1606390-2834-588b-8566-24d67b40411f,"In Mississippi City, Few Are Spared",HURRICANE KATRINA: GULFPORT,NA,"HURRICANE KATRINA: GULFPORT; In Coastal City, Ruin All Around",NA,NA,NA,By Shaila Dewan,,NA,445,10,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"In much of Pass Christian, Miss, which juts into St Louis Bay west of Gulfport, houses were flattened by tidal surge, but houses on Henderson Avenue are scattered about on broad green lawns; while houses are still standing, fate of their contents is no better than if they had fallen; residents comment; photo (M)",https://www.nytimes.com/2005/09/01/us/lives-and-homes-strewn-on-an-abandoned-street.html,"In much of Pass Christian, Miss, which juts into St Louis Bay west of Gulfport, houses were flattened by tidal surge, but houses on Henderson Avenue are scattered about on broad green lawns; while houses are still standing, fate of their contents ...","PASS CHRISTIAN, Miss., Aug. 31 - On Henderson Avenue, the houses were all out of order, scattered like pool balls on the broad green lawns.",A,20,The New York Times,,,2005-09-01T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/c86b8bce-1746-5587-a5d7-a687ca6cea32,737,nyt://article/c86b8bce-1746-5587-a5d7-a687ca6cea32,Lives and Homes Strewn on an Abandoned Street,HURRICANE KATRINA: A NEIGHBORHOOD,NA,HURRICANE KATRINA: A NEIGHBORHOOD; Lives and Homes Strewn On an Abandoned Street,NA,NA,NA,By Shaila Dewan,,NA,445,10,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Volunteer citizen navy springs up in response to disaster caused by Hurricane Katrina; volunteers with boats are searching for people still trapped and ferrying hundreds to safety (M),https://www.nytimes.com/2005/09/01/us/nationalspecial/citizen-navy-in-a-flotilla-eager-to-save.html,Volunteer citizen navy springs up in response to disaster caused by Hurricane Katrina; volunteers with boats are searching for people still trapped and ferrying hundreds to safety (M),"NEW ORLEANS, Aug. 31 - Guy T. Williams is usually to be found behind his desk downtown, where he is the president of the Gulf Coast Bank and Trust Company. But nothing is usual in New Orleans, and on Wednesday Mr. Williams was paddling his canoe in a submerged residential area between downtown and the overflowing Lake Pontchartrain, exploring flooded homes not yet reached by rescue teams.",A,19,The New York Times,,,2005-09-01T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/200f22ac-0ee7-5f95-825f-565ca4d2c9c4,511,nyt://article/200f22ac-0ee7-5f95-825f-565ca4d2c9c4,"Citizen Navy in a Flotilla, Eager to Save",HURRICANE KATRINA: VOLUNTEERS,NA,"HURRICANE KATRINA: VOLUNTEERS; Citizen Navy In a Flotilla, Eager to Save",NA,NA,NA,By Ralph Blumenthal,,NA,445,10,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Some 300 barges containing grains and other products are left homeless as port remain closed from Louisiana to Florida; barges, under management of Cargill, were caught in bottleneck caused by devastation of Hurricane Katrina; they are floating on rivers north of New Orleans with nowhere to go; major transportation arteries are clogged two days after storm, and imports and exports have slowed to crawl; logistical logjam could delay production of hundreds of everyday products; result is that consumers, even those far from strom's epicenter, might have to pay more for various goods; many Cargill barges were loaded with corn, soybeans and wheat, for shipment out of country, before storm struck; with harvest season for grain less than month away, grain processors say they are concerned over how long shipping will remain constrained before they must begin their busiest export time of year, to Europe and Asia; with gasoline and diesel prices being sharply affected by loss of refining capacity caused by storm, shifting to other ports will create costly logistical complications that will probably be passed to consumers in form of higher prices; map; charts; photo (L)",https://www.nytimes.com/2005/09/01/business/a-distribution-system-brought-to-its-knees.html,"Some 300 barges containing grains and other products are left homeless as port remain closed from Louisiana to Florida; barges, under management of Cargill, were caught in bottleneck caused by devastation of Hurricane Katrina; they are floating on...","CHICAGO, Aug. 31 - As ports remained closed from Louisiana to Florida on Wednesday, some 300 barges containing grains and other products were left homeless.",C,1,The New York Times,,,2005-09-01T05:00:00+0000,article,Business/Financial Desk,Business Day,News,nyt://article/a45f6080-6f41-5961-8741-7f7fec80450a,1242,nyt://article/a45f6080-6f41-5961-8741-7f7fec80450a,A Distribution System Brought to Its Knees,HURRICANE KATRINA: THE PORTS,NA,HURRICANE KATRINA: THE PORTS; A Distribution System Brought to Its Knees,NA,NA,NA,By Alexei Barrionuevo and Claudia H. Deutsch,,NA,445,10,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Biloxi lies in ruins after Hurricane Katrina, with number of bodies in wreckage of Tivoli residential hotel and large parts of Harrison County still not searched; death toll is 100 but Gov Haley Barbour warns it may be substantially higher; authorities in Gulfport search huge piles of debris; many people apparently ignored evacuation order because they had survived Hurricane Camille, but Katrina drove unstoppable wall of water, akin to tsunami, that wiped out neighborhoods; photos; map; two casinos on Misssippi River sail over highway and crash into buildings; old mansions are peeled open are simply gone (M)",https://www.nytimes.com/2005/08/31/us/front page/hurricane-katrina-mississippi-face-to-face-with-death-and.html,"Biloxi lies in ruins after Hurricane Katrina, with number of bodies in wreckage of Tivoli residential hotel and large parts of Harrison County still not searched; death toll is 100 but Gov Haley Barbour warns it may be substantially higher; author...","BILOXI, Miss., Aug. 30 - If an aerial camera flying over this ruined peninsula were to zoom in, past the blocks of flattened houses, past the causeway crumpled like an accordion, past the barges that pulled loose from their moorings and sailed inland, past where the Biloxi Visitors Center and the McDonald's used to be, past the lawnmowers and soup ladles and scissors and tangled Hawaiian shirts and barstools and bathtubs, it might zero in on a pair of bare feet jutting toward the sky, out of a square hole in a concrete slab.",A,1,The New York Times,,,2005-08-31T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/5ea3d0c1-6450-5ab1-814e-f6f2ed6fbebe,1510,nyt://article/5ea3d0c1-6450-5ab1-814e-f6f2ed6fbebe,Face to Face With Death and Destruction in Biloxi,HURRICANE KATRINA: MISSISSIPPI,NA,HURRICANE KATRINA: MISSISSIPPI; Face to Face With Death and Destruction in Biloxi,NA,NA,NA,By Shaila Dewan,,NA,445,10,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"News analysis of dual challenges Pres Bush faces: chaos of Iraq and humanitariam and economic fallout along Gulf Coast from Hurricane Katrina; even before Katrina, governers were questioning whether National Guard units stretched to breaking point by service in Iraq would be available for domestic emergencies; some question whether Dept of Homeland Security, designed primarily to fight terrorism, can cope with Katrina, which Bush calls 'one of the worst natural disasters in our country's history'; this has inextricably linked his foreign agenda, especially Iraq, to issue of how well he manages federal response to monumentual problems in Louisiana, Mississippi and Alabama; Bush knows well what happened to his father's popular standing when he was perceived to be indifferent to sufferings of 250,000 Floridians after Hurricane Andrew in 1992; photo (M)",https://www.nytimes.com/2005/09/01/us/nationalspecial/news-analysis-hard-newtest-for-president.html,"News analysis of dual challenges Pres Bush faces: chaos of Iraq and humanitariam and economic fallout along Gulf Coast from Hurricane Katrina; even before Katrina, governers were questioning whether National Guard units stretched to breaking point...","WASHINGTON, Aug. 31 - Not since he sat in a Florida classroom as the World Trade Center burned a thousand miles away has President Bush faced a test quite like the one he returned to Washington to confront this afternoon.",A,1,The New York Times,,,2005-09-01T05:00:00+0000,article,National Desk,U.S.,An Analysis; News Analysis,nyt://article/5ad69b60-d53b-51be-b6f9-afbfb2ba1041,1025,nyt://article/5ad69b60-d53b-51be-b6f9-afbfb2ba1041,News Analysis: Hard NewTest for President,HURRICANE KATRINA: NEWS ANALYSIS,NA,HURRICANE KATRINA: NEWS ANALYSIS; Hard New Test For President,NA,NA,NA,By David E. Sanger,,NA,445,20,15,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Rescue teams working in storm-ravaged coastal Mississippi towns like Pass Christian and Waveland are marking houses that have already been checked for survivors; too often, teams are finding dead bodies in mountains of debris; heat is excruciating and stench, even in areas where no one has died, is nauseating; dogs are aiding in rescue operation, sniffing each rubble pile for traces of human scent; searchers are finding many dead pets; devasted family members are pointing rescuers to piles where houses once stood, hoping to find loved ones; photos (M)",https://www.nytimes.com/2005/09/01/us/nationalspecial/searching-for-the-living-but-mostly-finding-the-dead.html,"Rescue teams working in storm-ravaged coastal Mississippi towns like Pass Christian and Waveland are marking houses that have already been checked for survivors; too often, teams are finding dead bodies in mountains of debris; heat is excruciating...","PASS CHRISTIAN, Miss., Aug. 31 - Dave Bernzweig saw them as soon as he peered inside the small brick house: two more lost souls, wedged among the soaked ruins of their belongings. He recorded the location of the bodies, between the front door and the flowered couch, then moved across the street, where another victim of Hurricane Katrina lay.",A,20,The New York Times,,,2005-09-01T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/ad02c40e-7096-5088-bdec-99886c73e45f,1390,nyt://article/ad02c40e-7096-5088-bdec-99886c73e45f,"Searching for the Living, but Mostly Finding the Dead",HURRICANE KATRINA: MISSISSIPPI,NA,"HURRICANE KATRINA: MISSISSIPPI; Searching for the Living, but Mostly Finding the Dead",NA,NA,NA,By Abby Goodnough and Kate Zernike,,NA,445,20,15,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Airline industry feels brunt of Hurricane Katrina, with some airports running low on jet fuel and carriers canceling hundreds of flights; Wall Street fears financial problems of sickest airlines could grow worse; Air Transport Association says nation's supply of jet fuel has been cut 13 percent because of damage to refineries on Gulf Coast; arranges for supplies of jet fuel to be shipped by air tanker to airports in Charlotte, NC, and Fort Myers and West Palm Beach in Florida, where supplies dwindled; airports serving New Orleans and Gulfport-Biloxi in Mississippi remain closed; Federal Aviation Administration expects operations to resume in New Orleans on Aug 31; some airlines, like United, cancel flights to New Orleans through Sept 1; Delta Air Lines has canceled as many as 300 flights throughout South, and AirTran has canceled about 190 since weekend (M)",https://www.nytimes.com/2005/08/31/business/carriers-are-stricken-by-cancellations-and-lack-of-fuel.html,"Airline industry feels brunt of Hurricane Katrina, with some airports running low on jet fuel and carriers canceling hundreds of flights; Wall Street fears financial problems of sickest airlines could grow worse; Air Transport Association says nat...","The airline industry felt the brunt of Hurricane Katrina yesterday, with some airports running low on jet fuel and carriers canceling hundreds of flights. Meanwhile, Wall Street feared that the financial problems of the sickest airlines could grow worse.",C,4,The New York Times,,,2005-08-31T05:00:00+0000,article,Business/Financial Desk,Business Day,News,nyt://article/e0ba8045-b7f3-5be2-8ecc-3b58c7633946,581,nyt://article/e0ba8045-b7f3-5be2-8ecc-3b58c7633946,Carriers Are Stricken by Cancellations and Lack of Fuel,HURRICANE KATRINA: THE AIRLINES,NA,HURRICANE KATRINA: THE AIRLINES; Carriers Are Stricken by Cancellations and Lack of Fuel,NA,NA,NA,By Micheline Maynard,,NA,445,20,15,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Rescue teams in New Orleans mobilize to save hundreds of people stranded on upper floors and roofs by rising floodwaters from Hurricane Katrina, plucking people to safety with arsenal of lifesaving equipment; teams are told to leave bodies and save the living; photos (M)",https://www.nytimes.com/2005/08/31/us/hurricane-katrina-the-rescuers-first-go-for-life-workers-are-told.html,"Rescue teams in New Orleans mobilize to save hundreds of people stranded on upper floors and roofs by rising floodwaters from Hurricane Katrina, plucking people to safety with arsenal of lifesaving equipment; teams are told to leave bodies and sav...","NEW ORLEANS, Aug. 30 - ""If we come across a body floating?"" Sgt. Chris Fisher of the Jefferson Parish Sheriff's Office asked.",A,10,The New York Times,,,2005-08-31T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/4084c2d0-e67c-513e-b02c-befebf5d2b08,1183,nyt://article/4084c2d0-e67c-513e-b02c-befebf5d2b08,"'First Go for Life,' Workers Are Told",HURRICANE KATRINA: THE RESCUERS,NA,"HURRICANE KATRINA: THE RESCUERS; 'First Go for Life,' Workers Are Told",NA,NA,NA,By Ralph Blumenthal,,NA,445,20,15,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Gulf of Mexico is still reeling, four days after Hurricane Katrina, crippling gasoline supplies in parts of country; Federal government steps up its release of strategic oil stocks to refiners; Bush administration approves loan of six million barrels from emergency reserve to Exxon Mobil, and another one million barrels to Placid Refining; Valero will receive 1.5 million barrels; new supply is far less than what is needed to make up for expected loss of production from gulf; much of gulf area's production and refining remain shut; two important pipelines that supply oil products to East Coast begin limited operations again, supported by emergency power supplies; huge oil-importing terminal in Louisiana provides reassurance that it will resume receiving oil tankers soon; Energy Department says nine major Louisiana refineries remain without power; map; photo (M)",https://www.nytimes.com/2005/09/02/business/hurricane-katrina-the-oil-supply-gulf-oil-operations-remain-in.html,"Gulf of Mexico is still reeling, four days after Hurricane Katrina, crippling gasoline supplies in parts of country; Federal government steps up its release of strategic oil stocks to refiners; Bush administration approves loan of six million barr...","The Gulf of Mexico, the nation's largest energy center, was still reeling yesterday, four days after Hurricane Katrina, crippling gasoline supplies in some pockets of the country. In the face of the turmoil, the government stepped up its release of strategic oil stocks to refiners.",C,1,The New York Times,,,2005-09-02T05:00:00+0000,article,Business/Financial Desk,Business Day,News,nyt://article/32e9e825-fa63-5c9f-ad82-21a146a25509,1711,nyt://article/32e9e825-fa63-5c9f-ad82-21a146a25509,Gulf Oil Operations Remain in Disarray,HURRICANE KATRINA: THE OIL SUPPLY,NA,HURRICANE KATRINA: THE OIL SUPPLY; Gulf Oil Operations Remain in Disarray,NA,NA,NA,By Jad Mouawad and Vikas Bajaj,,NA,445,20,15,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Hundreds of thousands of hurricane evacuees from New Orleans area are stranded in overcrowded motels, makeshift shelters and along highways across much of South, barred from returning to uninhabitable city and anxious for word about relatives; hotels hundreds of miles away are booked and Red Cross opens more than 230 shelters in schools, churches and civic centers in six Southern states; photos; some of refugees run out of money or credit or have to leave previously-booked rooms in places like Memphis, six-hour drive from New Orleans (M)",https://www.nytimes.com/2005/08/31/us/nationalspecial/in-search-of-a-place-to-sleep-and-news-of-home.html,"Hundreds of thousands of hurricane evacuees from New Orleans area are stranded in overcrowded motels, makeshift shelters and along highways across much of South, barred from returning to uninhabitable city and anxious for word about relatives; hot...","SARALAND, Ala., Aug. 30 - Hundreds of thousands of evacuees from the New Orleans area stranded in overcrowded hotels, motels and makeshift shelters and on highways across much of the South underscored a new reality on Tuesday: an extended diaspora of a city's worth of people, one rarely seen in the annals of urban disaster.",A,1,The New York Times,,,2005-08-31T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/d7b5f985-ab89-52d1-a1b8-74d3a71bbe38,1380,nyt://article/d7b5f985-ab89-52d1-a1b8-74d3a71bbe38,"In Search of a Place to Sleep, and News of Home",HURRICANE KATRINA: THE DISPLACED,NA,"HURRICANE KATRINA: THE DISPLACED; In Search of a Place to Sleep, and News of Home",NA,NA,NA,By Kate Zernike and Jodi Wilgoren,,NA,445,20,15,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Gasoline lines reappear in some corners of United States for first time since 1970's, three days after Hurricane Katrina deals devastating blow to nation's largest energy hub; gasoline prices surge well above $3 a gallon after sudden drop in oil supplies; shortages and gasoline lines are reported in parts of South Carolina, Dakotas, Arkansas and Kentucky; White House says it would release oil from nation's emergency stockpiles to meet shortages and would relax environmental standards nationwide so refiners could produce more--but dirtier--gasoline; analysts do not expect such moves to produce much gasoline in short term or bring prices down anytime soon; they see problem not in any immediate shortage of crude oil but rather in fact that crucial oil product pipelines and refineries in gulf region are unable to operate; photo (M)",https://www.nytimes.com/2005/09/01/business/gas-prices-surge-as-supply-drops.html,"Gasoline lines reappear in some corners of United States for first time since 1970's, three days after Hurricane Katrina deals devastating blow to nation's largest energy hub; gasoline prices surge well above $3 a gallon after sudden drop in oil s...","For the first time since the 1970's, gasoline lines reappeared yesterday in some corners of the country.",A,1,The New York Times,,,2005-09-01T05:00:00+0000,article,Business/Financial Desk,Business Day,News,nyt://article/7730441e-a50c-56e1-aa03-6e6b321bec89,1973,nyt://article/7730441e-a50c-56e1-aa03-6e6b321bec89,Gas Prices Surge as Supply Drops,HURRICANE KATRINA: THE OIL SUPPLY,NA,HURRICANE KATRINA: THE OIL SUPPLY; GAS PRICES SURGE AS SUPPLY DROPS,NA,NA,NA,By Jad Mouawad and Simon Romero,,NA,445,20,15,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Experts are relieved that water covering much of New Orleans is not as toxic as they initially feared; while it does not contain hazards anticipated, water is hardly pristine and contains dangerous chemicals that are heavier than water and can form toxic pools and catch fire; there is concern that as floodwaters recede, chemicals could concentrate in layer of contamination that would complicate cleanup; photo (M)",https://www.nytimes.com/2005/09/01/us/nationalspecial/hazards-contained-in-waters-are-not-as-toxic-as-feared.html,"Experts are relieved that water covering much of New Orleans is not as toxic as they initially feared; while it does not contain hazards anticipated, water is hardly pristine and contains dangerous chemicals that are heavier than water and can for...","Although the water that now covers much of New Orleans is a fetid broth of sewage, with gasoline from gas stations, solvents from dry cleaners and chemicals from household cleaners mixed in, it could have been a great deal worse, experts said yesterday.",A,19,The New York Times,,,2005-09-01T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/e434033f-19f8-5899-96d0-114092fdef43,535,nyt://article/e434033f-19f8-5899-96d0-114092fdef43,Hazards Contained in Waters Are Not as Toxic as Feared,HURRICANE KATRINA: HEALTH CONCERNS,NA,HURRICANE KATRINA: HEALTH CONCERNS; Hazards Contained in Waters Are Not as Toxic as Feared,NA,NA,NA,By Kenneth Chang,,NA,445,20,15,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Federal officials rushing medical equipment and experts to hurricane-ravaged Gulf Coast warn of enormous long-term public health consequences, including possible disease from contaminated water and food and bites from snakes and other animals; Homeland Security Sec Michael Chertoff describes race to rescue people and provide food and water (M)",https://www.nytimes.com/2005/08/31/us/nationalspecial/disease-and-coordination-vie-as-major-challenges.html,"Federal officials rushing medical equipment and experts to hurricane-ravaged Gulf Coast warn of enormous long-term public health consequences, including possible disease from contaminated water and food and bites from snakes and other animals; Hom...","As they rushed medical equipment and experts to the Gulf Coast, federal officials warned yesterday that the public health consequences of Hurricane Katrina were likely to be enormous and long term.",A,14,The New York Times,,,2005-08-31T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/9b7d67f9-ad92-58ac-9edf-3c45e7b6a691,830,nyt://article/9b7d67f9-ad92-58ac-9edf-3c45e7b6a691,Disease and Coordination Vie as Major Challenges,HURRICANE KATRINA: HEALTH CONCERNS,NA,HURRICANE KATRINA: HEALTH CONCERNS; Disease and Coordination Vie as Major Challenges,NA,NA,NA,By Lawrence K. Altman and Kenneth Chang,,NA,445,20,15,NA
